Date,confirmados_novos,recuperados,Temperature,Visibility,total_testes,testes_pcr,testes_antigenio,new_cases_per_million_Austria,new_deaths_per_million_Austria,new_cases_per_million_Belgium,new_deaths_per_million_Belgium,icu_patients_per_million_Belgium,hosp_patients_per_million_Belgium,new_deaths_per_million_Bulgaria,new_cases_per_million_Canada,new_deaths_per_million_Canada,icu_patients_per_million_Canada,new_cases_per_million_Cyprus,new_deaths_per_million_Czechia,hosp_patients_per_million_Czechia,new_cases_per_million_Denmark,new_tests_per_thousand_Estonia,icu_patients_per_million_France,new_cases_per_million_Georgia,new_cases_per_million_Germany,new_deaths_per_million_Germany,icu_patients_per_million_Germany,new_deaths_per_million_Hungary,hosp_patients_per_million_Hungary,positive_rate_India,new_cases_per_million_Ireland,new_deaths_per_million_Ireland,icu_patients_per_million_Ireland,hosp_patients_per_million_Ireland,new_tests_per_thousand_Ireland,positive_rate_Ireland,new_tests_per_thousand_Italy,new_cases_per_million_Japan,new_deaths_per_million_Japan,new_cases_per_million_Latvia,new_deaths_per_million_Latvia,hosp_patients_per_million_Latvia,new_tests_per_thousand_Latvia,new_cases_per_million_Lithuania,new_tests_per_thousand_Lithuania,icu_patients_per_million_Luxembourg,new_deaths_per_million_Malta,new_tests_per_thousand_Malta,positive_rate_Malta,new_cases_per_million_Monaco,new_cases_per_million_Montenegro,positive_rate_Mozambique,new_deaths_per_million_Poland,positive_rate_Romania,new_cases_per_million_Russia,new_deaths_per_million_Russia,new_deaths_per_million_Serbia,positive_rate_Serbia,new_cases_per_million_Slovakia,new_tests_per_thousand_Slovakia,new_cases_per_million_Slovenia,new_deaths_per_million_Slovenia,icu_patients_per_million_Slovenia,new_tests_per_thousand_Slovenia,new_deaths_per_million_Switzerland,new_cases_per_million_Turkey,positive_rate_Ukraine,new_deaths_per_million_United Arab Emirates,tests_per_case_United Arab Emirates,new_cases_per_million_United Kingdom,new_deaths_per_million_United Kingdom,icu_patients_per_million_United Kingdom,hosp_patients_per_million_United Kingdom,positive_rate_United Kingdom,new_cases_per_million_United States,new_deaths_per_million_United States,obitos
2020-04-04,638.0,7.0,15.0,10.5,9158.0,9158.0,0.0,28.535,1.999,143.31799999999996,12.08,108.804,477.23800000000006,0.4320000000000001,14.334,2.199,11.234000000000002,34.251,0.56,34.084,55.765,1.071,99.505,1.755,58.878,2.017,29.493,0.621,60.867,0.043,67.03399999999999,3.443,28.353,149.459,0.374,0.173,0.618,2.9330000000000003,0.047,8.482999999999999,0.0,15.375,0.627,19.102,0.8540000000000001,52.718,0.0,1.481,0.014,50.963,42.989,0.014,0.211,0.132,3.988,0.062,0.735,0.224,3.846,0.279,20.684,0.962,15.393,0.315,8.666,35.725,0.0,0.101,139.4,59.99800000000001,11.151,34.013000000000005,257.815,0.0,97.842,4.734,20.0
2020-04-05,754.0,0.0,16.0,9.7,6716.0,6716.0,0.0,29.979,1.999,108.718,14.151,109.322,484.917,0.4320000000000001,73.605,1.987,12.055,22.834,0.747,34.644,50.413,0.691,101.518,3.008,48.112,1.671,30.173,0.207,65.52600000000001,0.047,78.983,4.253,28.15,142.16899999999995,0.573,0.172,0.5660000000000001,2.775,0.047,12.724,0.0,19.086,0.6890000000000001,12.122,0.797,52.718,0.0,1.257,0.017,178.37099999999995,20.699,0.014,0.396,0.119,4.509,0.014,1.029,0.238,2.564,0.19,9.62,2.886,14.912,0.235,5.662000000000001,37.171,0.0,0.0,157.7,53.767,8.853,36.37,277.745,0.0,90.316,4.879,29.0
2020-04-06,452.0,65.0,14.9,5.7,9369.0,9369.0,0.0,27.314,1.777,96.897,15.963,108.718,496.91,0.28800000000000003,21.382,2.252,12.877,21.692,1.027,36.885,54.21100000000001,1.351,102.835,3.509,38.802,2.697,30.447,0.414,66.14699999999999,0.056,74.932,3.24,29.163,167.889,1.239,0.132,0.501,1.85,0.024,4.771,0.0,23.327,0.41,12.489,0.66,49.523,0.0,1.85,0.018000000000000002,101.926,30.252,0.014,0.343,0.109,6.537000000000001,0.014,1.029,0.259,8.975,0.265,11.544,0.962,14.43,0.578,5.777,37.326,0.0,0.101,154.2,78.308,8.396,38.948,287.143,0.0,94.833,5.353,16.0
2020-04-07,712.0,44.0,16.6,7.9,10623.0,10623.0,0.0,37.973,2.5540000000000003,119.072,34.773,110.099,492.682,0.14400000000000002,34.683,1.616,13.38,33.109,0.934,38.566,67.505,1.025,103.664,2.005,51.191,2.459,31.522,0.932,72.358,0.054000000000000006,69.869,7.291,28.96,167.68599999999995,0.375,0.134,0.5579999999999999,2.965,0.016,3.181,0.53,21.737,0.595,12.122,0.7140000000000001,49.523,0.0,2.244,0.024,50.963,12.738,0.012,0.581,0.115,7.907999999999999,0.075,0.441,0.255,8.609,0.374,18.279,2.886,15.393,0.584,6.471,46.147,0.0,0.101,159.7,80.812,16.277,42.188,298.058,0.267,92.987,7.776,34.0
2020-04-08,699.0,12.0,15.9,8.4,11691.0,11691.0,0.0,33.643,3.3310000000000004,104.318,17.688,110.961,484.917,0.14400000000000002,33.623000000000005,1.775,13.857,36.534,1.027,39.5,57.146,1.405,103.886,3.76,67.232,3.975,31.677,1.139,76.91199999999998,0.047,73.92,5.063,29.568,169.509,0.755,0.13,0.855,4.23,0.055,15.375,0.0,20.676,0.775,13.959,0.7909999999999999,52.718,2.265,2.267,0.02,50.963,11.145,0.038,0.7929999999999999,0.112,8.052,0.034,0.588,0.251,18.499,0.31,15.393,1.924,16.836,0.55,8.55,48.815,0.0,0.0,161.9,76.054,15.202,43.706,305.512,0.259,94.365,6.529,35.0
2020-04-09,815.0,9.0,15.7,8.9,12209.0,12209.0,0.0,33.532,2.443,136.329,24.418000000000006,110.357,486.643,0.0,40.088,3.259,14.864,43.38399999999999,1.214,38.939,40.226,1.209,102.673,1.755,58.305,3.079,32.393,0.828,84.676,0.043,101.26,5.671,30.58,169.71099999999996,1.111,0.115,0.765,4.697,0.063,6.362,0.53,20.146,0.754,13.591,1.188,46.328,2.265,2.253,0.025,76.445,6.369,0.038,0.396,0.106,9.998,0.08900000000000001,0.147,0.231,3.48,0.421,15.874,1.443,16.355,0.594,6.124,48.092,0.0,0.202,160.9,72.268,16.454,43.647,309.416,0.252,108.585,6.674,29.0
2020-04-10,1516.0,28.0,17.0,10.3,10216.0,10216.0,0.0,34.531,2.665,145.30200000000005,42.797,108.891,488.627,0.14400000000000002,37.226,2.544,14.361,35.392,0.654,37.912,31.767,1.263,101.755,4.011,47.622,1.91,32.25,1.139,103.619,0.055,306.817,4.86,31.391,167.079,1.409,0.132,0.885,5.029,0.095,12.194,0.0,18.556,0.635,13.959,1.017,44.73,0.0,2.718,0.024,152.89,4.777,0.046,0.185,0.096,12.238,0.123,0.735,0.192,2.564,0.398,17.317,0.962,17.317,0.593,6.239,56.285,0.0,0.202,159.3,64.328,16.542,47.55,313.467,0.3,103.936,6.6370000000000005,26.0
2020-04-11,515.0,33.0,16.1,10.6,9121.0,9121.0,0.0,27.869,1.999,116.57,28.215,107.941,477.842,0.4320000000000001,33.305,3.153,14.864,23.975,0.934,37.912,30.558000000000003,0.71,99.935,2.005,32.667,-0.37,31.653,0.828,114.903,0.054000000000000006,169.91400000000004,6.683,31.391,173.357,1.416,0.127,0.936,5.542999999999998,0.103,9.543,0.0,19.086,0.604,11.02,1.011,47.925,2.265,2.319,0.024,50.963,12.738,0.049,0.713,0.103,11.423,0.08199999999999999,0.441,0.17600000000000002,2.381,0.289,13.468,2.405,16.836,0.275,3.929,60.92100000000001,0.0,0.404,140.7,53.222,12.433,48.228,313.084,0.29100000000000004,87.863,6.42,35.0
2020-04-12,598.0,11.0,16.3,10.5,5210.0,5210.0,0.0,15.433,1.443,140.55700000000002,21.916,108.114,478.187,0.14400000000000002,26.045,2.888,15.102,19.409,0.84,37.539,30.731,0.339,99.372,3.76,35.162,3.414,31.653,1.449,123.494,0.053,147.232,2.835,29.973000000000006,172.74900000000005,1.159,0.126,0.773,4.127,0.071,11.133,1.06,22.797,0.222,9.551,0.31,49.523,0.0,2.147,0.022,25.482,14.33,0.035,0.634,0.103,14.979,0.16399999999999998,0.882,0.157,2.564,0.243,8.177,1.443,16.836,0.266,8.088,56.783,0.0,0.202,119.4,52.132,9.678,48.62600000000001,319.462,0.285,82.344,5.665,34.0
2020-04-13,349.0,0.0,13.7,9.8,8944.0,8944.0,0.0,10.659,1.999,81.28,26.144,105.784,479.222,0.4320000000000001,36.59,3.444,15.261,33.109,0.467,36.885,24.861,1.285,99.017,3.76,26.473000000000006,2.053,32.453,1.035,127.221,0.049,200.899,6.278,28.96,175.787,1.707,0.135,0.607,2.372,0.071,2.121,0.0,23.327,0.298,6.612,0.277,52.718,0.0,2.371,0.02,0.0,3.184,0.035,0.343,0.098,17.528,0.123,0.735,0.149,4.945,0.238,3.367,0.962,15.874,0.26,3.697,48.53,0.0,0.303,106.8,61.942,10.68,48.272,313.879,0.275,81.38600000000002,6.087999999999999,31.0
2020-04-14,514.0,70.0,14.6,10.2,11920.0,11920.0,0.0,20.541,1.777,45.731,21.916,103.886,477.324,0.4320000000000001,35.901,3.603,15.129,37.676,1.681,35.951,33.321,1.415,97.67,7.019,15.361,1.194,32.488,1.346,131.25799999999998,0.047,168.49599999999995,8.302999999999999,30.175,175.787,0.866,0.139,0.443,3.985,0.111,1.06,0.0,24.388,0.128,2.571,0.595,54.315,0.0,2.405,0.014,0.0,14.33,0.054000000000000006,0.476,0.093,19.009,0.151,1.3230000000000002,0.147,12.089,0.264,3.848,0.481,16.836,0.562,4.16,48.163,0.0,0.303,91.2,64.04899999999999,15.909,47.639,313.481,0.261,87.06299999999997,7.369,32.0
2020-04-15,643.0,36.0,14.1,10.4,13649.0,13649.0,0.0,12.214,0.999,211.741,24.418000000000006,101.988,459.981,0.14400000000000002,31.106,4.08,14.838,22.834,0.467,34.55,29.35,1.72,93.703,1.504,40.509,6.0870000000000015,32.643,1.242,129.705,0.044,216.291,7.6960000000000015,28.353,178.42,0.615,0.158,0.723,4.412,0.127,4.771,0.0,24.388,0.465,6.612,1.107,55.913,0.0,2.33,0.014,0.0,7.961,0.037000000000000005,0.608,0.08900000000000001,23.216,0.192,0.735,0.142,5.129,0.5429999999999999,13.468,2.405,16.355,0.4920000000000001,7.51,50.75899999999999,0.0,0.506,84.2,75.126,13.022,47.55,303.185,0.256,76.76100000000002,7.888,32.0
2020-04-16,750.0,110.0,15.1,9.7,13474.0,13474.0,0.0,15.545,1.888,106.647,35.98,99.227,447.038,0.28800000000000003,68.888,5.379,14.308,22.834,0.28,33.803000000000004,34.184,1.288,90.862,10.528,35.15,2.96,33.539,0.828,75.46300000000002,0.042,146.624,8.506,28.758000000000006,173.357,0.738,0.171,1.009,4.4510000000000005,0.142,4.771,0.0,23.857,0.745,9.918,1.564,51.12,0.0,2.437,0.01,0.0,23.883000000000006,0.038,0.74,0.09,23.627,0.233,0.588,0.14300000000000002,20.88,0.614,9.62,0.0,14.43,0.574,4.853,56.925,0.102,0.202,75.1,78.705,15.32,47.462,300.342,0.254,90.64,6.511,30.0
2020-04-17,181.0,26.0,16.1,10.4,14720.0,14720.0,0.0,13.213,2.332,114.672,26.403,96.552,439.014,0.4320000000000001,53.124,3.338,14.149,17.125,0.374,33.15,33.493,1.658,87.65,5.515,44.149,3.5810000000000004,34.361999999999995,1.449,87.678,0.039,143.586,8.911,27.745,172.547,0.873,0.162,1.087,4.428,0.103,3.711,0.0,22.267,0.8140000000000001,10.285,1.934,47.925,0.0,2.217,0.01,25.482,0.0,0.039,0.476,0.086,27.889,0.281,1.029,0.141,13.188,0.5760000000000001,17.317,2.405,13.468,0.601,5.315,51.613,0.104,0.202,63.8,73.506,13.464,46.578,284.742,0.252,99.896,6.384,28.0
2020-04-18,663.0,91.0,15.8,10.4,12795.0,12795.0,0.0,8.437999999999999,1.332,90.167,25.022,93.273,421.843,0.0,40.856,3.789,15.685,12.559,0.747,31.562,29.177,0.5920000000000001,84.853,4.512,23.214,1.277,34.947,1.656,85.815,0.038,157.56,8.302999999999999,27.138,164.243,0.456,0.184,1.021,4.665,0.15,15.905,0.0,19.616,0.986,15.061,2.133,49.523,0.0,1.773,0.008,0.0,6.369,0.038,0.396,0.077,32.789,0.274,1.029,0.133,7.326,0.609,6.252999999999999,1.924,12.987,0.329,4.737,44.855,0.105,0.0,73.9,69.764,16.320999999999998,47.83,286.598,0.254,84.311,5.961,30.0
2020-04-19,521.0,0.0,15.6,10.5,9502.0,9502.0,0.0,8.661,0.999,113.291,19.845,92.41,426.244,0.14400000000000002,33.835,4.186,13.672,6.85,0.467,32.216,24.688,0.51,83.535,1.504,21.985,1.516,34.255,1.76,81.156,0.041,99.842,7.898,26.935,165.25599999999997,0.468,0.198,0.8390000000000001,2.894,0.15,7.952000000000001,0.0,23.327,0.628,22.775,1.017,47.925,0.0,1.295,0.006999999999999999,0.0,1.592,0.05,0.343,0.078,41.525,0.329,0.735,0.132,13.188,0.45,6.252999999999999,1.924,12.505999999999998,0.258,2.889,47.155,0.103,0.404,72.8,56.86,6.377999999999999,46.784,288.336,0.247,78.737,5.97,27.0
2020-04-20,657.0,0.0,13.9,10.0,11089.0,11089.0,0.0,5.107,1.999,128.305,12.511,93.101,431.076,0.14400000000000002,53.654,3.868,13.963,5.707999999999998,0.747,32.496,22.617,1.129,82.647,2.005,22.451,3.294,34.613,1.035,83.95100000000002,0.038,81.21,15.594,28.15,166.06599999999997,0.329,0.233,0.6859999999999999,2.72,0.158,6.362,0.0,23.857,0.417,7.347,1.157,49.523,0.0,1.597,0.008,0.0,6.369,0.042,0.528,0.07400000000000001,29.246,0.302,0.441,0.124,2.198,0.493,2.405,1.443,12.505999999999998,0.565,4.16,55.419,0.101,0.202,70.3,71.679,8.485,46.107,284.757,0.218,90.09,6.752000000000002,21.0
2020-04-21,516.0,307.0,14.5,10.4,14930.0,14930.0,0.0,8.661,2.332,83.954,14.668,88.01,411.144,0.28800000000000003,46.208,5.114,14.069,13.7,0.654,34.084,31.076,1.268,78.947,1.504,14.633,2.041,34.076,1.449,87.16,0.039,78.578,8.708,26.935,156.75,0.7609999999999999,0.218,0.862,3.028,0.221,4.771,2.121,22.797,0.691,19.469,2.037,49.523,0.0,1.834,0.008,0.0,1.592,0.028,0.555,0.075,38.661,0.349,0.735,0.11,4.762,0.635,4.329,0.0,12.025,0.711,5.662000000000001,54.672,0.102,0.303,64.1,70.339,18.03,44.722,281.9290000000001,0.212,78.32600000000002,7.559,27.0
2020-04-22,603.0,226.0,15.4,10.5,15531.0,15531.0,0.0,5.774,2.11,80.503,22.779,85.68,390.608,0.5760000000000001,59.90600000000001,5.167000000000002,13.725,6.85,0.654,31.936,37.464,1.324,75.883,2.005,28.132,2.9360000000000004,32.691,1.242,85.40100000000002,0.044,127.79,7.898,26.53,157.56,1.086,0.177,1.044,3.131,0.158,6.892,1.06,22.267,0.723,8.816,2.454,44.73,0.0,1.449,0.008,0.0,3.184,0.026,0.6609999999999999,0.079,35.879,0.391,0.588,0.102,8.242,0.8290000000000001,4.329,0.962,11.544,0.701,3.582,36.555,0.1,0.607,56.6,81.092,12.624,43.661,273.002,0.208,87.344,7.447,23.0
2020-04-23,371.0,58.0,16.0,10.3,15183.0,15183.0,0.0,8.549,1.332,78.346,19.673,83.696,375.595,0.4320000000000001,43.347,4.5310000000000015,13.592,5.707999999999998,0.187,31.282,28.141,0.942,73.515,2.256,29.612,3.533,32.464,1.449,87.98899999999998,0.049,189.558,5.063,24.91,150.269,0.986,0.177,1.102,3.4160000000000004,0.221,9.013,0.0,21.207,0.904,8.081,2.701,38.34,0.0,1.379,0.006,0.0,1.592,0.032,0.74,0.071,32.713,0.28800000000000003,0.735,0.09,14.836,0.703,6.252999999999999,0.0,11.063,0.726,4.622,36.946,0.102,0.404,55.7,76.128,10.076,42.233,263.191,0.199,101.546,7.435,35.0
2020-04-24,444.0,27.0,16.7,10.5,14817.0,14817.0,0.0,7.661,0.888,129.08100000000002,16.308,80.589,361.962,0.28800000000000003,42.923,4.769,14.308,10.275,0.374,30.722,23.652,0.953,70.821,4.763,22.319000000000006,2.208,31.557,2.381,90.783,0.049,116.854,44.554,23.897,150.877,1.13,0.163,1.033,3.044,0.071,3.181,0.53,21.207,1.081,6.979,2.729,39.938,0.0,1.257,0.005,0.0,4.777,0.058,1.057,0.066,40.08,0.411,0.735,0.08,6.4110000000000005,0.884,3.367,0.481,11.063,0.664,4.622,37.017,0.097,0.809,55.5,73.373,14.996,39.817,251.348,0.191,97.664,6.604,34.0
2020-04-25,474.0,49.0,15.9,10.5,13446.0,13446.0,0.0,8.549,0.6659999999999999,89.045,20.536,77.742,341.426,0.14400000000000002,38.472,4.955,14.122,6.85,0.374,29.321,40.572,0.517,68.69,3.008,18.07,1.396,30.292,0.0,93.061,0.051,76.35,9.923,24.91,149.054,1.141,0.131,1.081,2.625,0.15,10.603,0.0,20.676,1.412,3.673,2.4930000000000003,36.743,2.265,1.391,0.005,0.0,1.592,0.056,0.7929999999999999,0.062,40.881,0.452,1.029,0.075,2.381,0.8859999999999999,7.215,0.481,11.063,0.487,1.155,33.923,0.096,0.708,47.2,55.44600000000001,12.02,39.802,244.586,0.177,91.782,5.19,26.0
2020-04-26,412.0,52.0,15.3,10.5,8241.0,8241.0,0.0,8.549,0.6659999999999999,69.804,15.272,77.915,342.375,0.14400000000000002,44.036,4.16,14.202,7.992000000000001,0.187,28.854,22.444000000000006,0.423,68.054,7.52,15.003,1.182,30.125,1.035,95.959,0.046,141.966,4.86,24.302,153.51,1.741,0.113,0.826,1.732,0.127,4.2410000000000005,0.0,20.676,0.994,5.51,1.18,31.95,0.0,1.581,0.005,0.0,1.592,0.061,0.29100000000000004,0.053,43.588,0.452,0.735,0.067,1.099,0.581,3.848,0.481,11.063,0.4,1.271,27.947,0.098,0.506,46.2,51.159,5.362,38.005,243.865,0.16399999999999998,80.024,4.242,23.0
2020-04-27,163.0,28.0,14.6,10.5,12207.0,12207.0,0.0,5.441,0.777,47.715,9.75,75.585,343.066,0.28800000000000003,41.942,4.902,13.672,5.707999999999998,0.28,28.854,21.235,0.989,66.988,2.757,11.792,1.79,29.433000000000003,0.828,96.373,0.047,78.173,3.0380000000000003,23.695,156.143,1.033,0.103,0.529,1.352,0.174,3.181,0.53,21.737,0.8290000000000001,4.408,1.019,31.95,0.0,2.419,0.004,25.482,0.0,0.064,0.713,0.053,42.471,0.322,0.882,0.063,0.366,0.324,2.886,0.481,10.582,0.397,6.355,25.267,0.101,0.607,47.1,69.293,4.758,36.237,245.441,0.16699999999999998,71.646,4.589,25.0
2020-04-28,295.0,32.0,15.0,10.5,15516.0,15516.0,0.0,9.216,2.221,55.826,10.699000000000002,68.768,322.099,0.0,40.644,5.22,13.804,17.125,0.374,28.481,26.415,1.483,65.005,3.509,13.774,2.244,28.538,1.139,101.032,0.044,46.377,11.544,22.885,152.497,1.277,0.093,0.947,2.245,0.15,9.543,0.0,23.857,1.262,3.306,2.153,35.145,0.0,2.734,0.003,0.0,0.0,0.061,0.898,0.049,43.931,0.5,0.882,0.057,0.5489999999999999,1.002,2.886,1.443,11.063,0.654,3.929,28.362,0.097,0.708,48.6,69.631,14.303,34.661,233.877,0.149,74.244,6.725,20.0
2020-04-29,183.0,81.0,15.5,9.5,14774.0,14774.0,0.0,4.996,1.221,45.299,14.668,66.35300000000001,311.399,0.8640000000000001,45.44,6.465,13.831,6.85,0.0,26.707,27.105,1.391,61.097,1.504,19.419,1.826,27.571,0.932,101.756,0.04,76.14699999999998,6.278,20.86,153.915,1.652,0.081,1.056,1.7080000000000002,0.142,6.892,1.06,22.267,1.723,9.918,2.542,38.34,0.0,2.815,0.003,0.0,1.592,0.054000000000000006,0.74,0.037000000000000005,40.025,0.72,0.735,0.052000000000000005,1.2819999999999998,0.84,4.81,1.443,10.582,0.659,1.964,34.812,0.091,0.91,48.6,80.282,11.357,33.674,228.633,0.123,79.936,7.272,25.0
2020-04-30,368.0,49.0,16.9,10.3,16438.0,16438.0,0.0,5.5520000000000005,0.444,56.948,8.024,64.627,292.158,0.28800000000000003,42.181,4.743,13.407,7.992000000000001,0.84,25.493,25.897,1.019,58.418,5.515,17.545,1.862,26.676,1.242,103.309,0.036000000000000004,72.705,8.506,21.467,149.054,1.664,0.063,1.132,1.645,0.213,4.771,0.0,22.267,1.63,4.041,2.806,38.34,0.0,2.675,0.003,0.0,0.0,0.04,0.528,0.035,48.645,0.6920000000000001,0.882,0.05,0.916,0.943,5.291,0.962,10.582,0.665,2.426,31.006,0.08199999999999999,0.708,51.1,73.123,9.369,32.761,223.374,0.101,88.23200000000001,6.619,16.0
2020-05-01,295.0,128.0,17.9,10.3,12673.0,12673.0,0.0,8.772,0.555,44.264,9.405,59.536,268.257,0.28800000000000003,49.971,5.352,13.115,7.992000000000001,0.374,22.785,26.415,0.584,56.524,6.768,12.747,1.349,25.279,1.139,101.756,0.035,44.757,6.683,20.049,149.864,1.509,0.054000000000000006,1.227,2.166,0.229,6.362,0.53,18.026,1.715,5.143,2.6010000000000004,39.938,0.0,2.283,0.003,0.0,0.0,0.017,0.185,0.035,54.36,0.6579999999999999,0.0,0.042,1.2819999999999998,0.677,2.405,0.481,10.101,0.371,1.964,25.943,0.079,0.607,50.7,69.676,10.311,32.083,216.878,0.08800000000000001,105.458,5.782,18.0
2020-05-02,203.0,24.0,18.5,10.5,10583.0,10583.0,0.0,2.998,0.777,41.848,5.35,59.018,265.755,0.5760000000000001,41.942,3.921,13.115,7.992000000000001,0.467,21.757,16.574,0.643,55.799,4.011,10.623,0.907,24.42,1.242,104.344,0.034,69.464,4.253,20.049,142.776,2.446,0.047,0.916,2.396,0.206,0.53,0.0,18.026,1.051,1.837,0.996,38.34,0.0,2.423,0.003,0.0,0.0,0.012,0.343,0.033,65.941,0.363,1.47,0.043,0.733,0.266,2.405,0.962,10.101,0.257,0.924,23.512,0.084,0.809,49.4,47.58,8.617,30.463,211.826,0.079,82.62200000000001,5.227,16.0
2020-05-03,92.0,18.0,22.1,10.5,8440.0,8440.0,0.0,4.33,0.222,33.565,6.816,56.51600000000001,262.649,0.14400000000000002,68.306,3.709,13.248,9.133,0.28,21.664,20.027,0.509,55.68,1.755,8.318999999999999,0.645,24.002,0.518,104.033,0.035,66.831,3.443,18.834,138.523,1.984,0.039,0.743,1.581,0.19,4.2410000000000005,0.0,17.495,0.606,1.837,0.8740000000000001,36.743,0.0,1.656,0.004,0.0,0.0,0.005,0.37,0.036000000000000004,72.861,0.397,0.588,0.038,0.183,0.29,0.0,0.962,9.62,0.29600000000000004,0.0,19.801,0.08199999999999999,0.708,49.8,43.853,3.727,29.594,208.997,0.071,73.477,3.616,20.0
2020-05-04,242.0,23.0,18.8,10.5,11889.0,11889.0,0.0,2.665,0.222,31.149,6.903,55.74,265.755,0.72,38.49800000000001,6.412000000000001,13.036,2.283,0.374,22.038,25.379,1.4240000000000002,53.86,1.003,5.825,1.516,23.584,1.139,106.311,0.038,53.87,3.24,18.429,136.093,1.745,0.035,0.622,1.328,0.174,9.013,0.0,18.026,0.6459999999999999,2.939,1.479,35.145,0.0,2.749,0.004,0.0,1.592,0.004,0.528,0.039,72.505,0.521,0.588,0.033,0.916,0.377,0.0,0.481,9.62,0.644,2.542,19.137,0.081,1.112,48.6,49.834,4.021,28.518,207.657,0.061,72.712,4.1960000000000015,20.0
2020-05-05,178.0,31.0,17.7,10.5,16157.0,16157.0,0.0,3.22,0.6659999999999999,20.881,7.938,50.217,247.463,0.28800000000000003,33.331,4.504,13.009,4.567,0.467,20.824,26.07,1.334,49.952,2.757,10.205,0.0,22.713,1.242,101.653,0.038,42.732,4.05,18.227,137.713,1.521,0.034,0.914,0.988,0.087,0.0,0.53,17.495,0.364,1.102,2.345,31.95,2.265,3.157,0.003,0.0,1.592,0.005,0.476,0.04,69.223,0.6509999999999999,0.441,0.031,1.465,0.8690000000000001,2.886,0.481,7.6960000000000015,0.6970000000000001,1.271,21.722,0.08,0.91,51.2,54.341,10.68,27.605,202.148,0.057,74.102,6.695,11.0
2020-05-06,480.0,333.0,17.6,10.1,15774.0,15774.0,0.0,3.775,0.222,23.469,27.87,46.76600000000001,232.881,0.5760000000000001,39.187,4.213,12.718,5.707999999999998,0.467,19.516,20.2,1.3869999999999998,45.808,1.504,13.785,3.366,21.723000000000006,1.035,99.789,0.039,53.668,7.291,16.607,133.055,1.5830000000000002,0.032,1.063,0.799,0.095,2.121,0.0,15.905,1.3130000000000002,2.204,2.66,33.548,0.0,2.285,0.003,0.0,0.0,0.004,0.449,0.042,72.354,0.589,0.441,0.028,1.465,0.945,1.443,0.481,6.734,0.507,1.155,26.714,0.083,1.112,55.1,56.506,9.531,26.544,193.678,0.053,74.226,6.976,15.0
2020-05-07,533.0,182.0,19.0,10.5,16033.0,16033.0,0.0,7.55,0.111,55.136,6.558,43.832,220.456,0.0,39.929,3.895,13.036,6.85,0.747,17.835,25.034,1.14,43.085,1.253,15.134,1.396,21.042,1.035,100.203,0.041,27.745,5.671,15.390999999999998,124.347,1.155,0.03,1.164,0.775,0.095,4.771,0.53,15.375,1.295,1.837,2.998,25.56,0.0,2.571,0.003,0.0,0.0,0.004,0.581,0.044,76.959,0.603,0.441,0.022,2.931,0.86,0.481,0.0,6.252999999999999,0.505,0.578,23.441,0.083,0.809,55.0,55.549,6.747000000000001,24.821,185.988,0.051,82.866,5.816,16.0
2020-05-08,553.0,164.0,17.2,10.2,15428.0,15428.0,0.0,2.443,0.555,50.994,9.146,43.315,205.443,0.28800000000000003,39.028,4.0539999999999985,12.373,2.283,0.28,17.275,23.307,0.924,41.738,2.005,13.821,1.408,19.801,0.932,92.233,0.042,31.593000000000004,5.266,14.581,118.474,1.007,0.03,1.055,0.688,0.134,10.073,0.0,15.905,1.032,3.306,2.875,23.963,0.0,2.276,0.003,0.0,0.0,0.003,0.555,0.042,73.314,0.672,0.441,0.025,1.832,0.716,0.481,0.481,5.291,0.5660000000000001,1.5019999999999998,21.912,0.08199999999999999,0.91,55.9,44.958,8.544,24.188,177.548,0.047,81.057,5.314,9.0
2020-05-09,138.0,77.0,15.9,10.2,13522.0,13522.0,0.0,6.551,0.111,50.476000000000006,5.1770000000000005,40.985,191.723,0.5760000000000001,32.96,4.345,12.055,1.142,0.28,16.155,17.437,0.58,40.909,0.752,8.783999999999999,0.465,19.025,1.346,90.369,0.042,44.352,3.443,14.581,109.158,1.551,0.03,1.144,0.909,0.158,1.06,0.0,15.375,1.355,10.653,2.083,22.365,0.0,2.507,0.003,25.482,0.0,0.006,0.238,0.042,74.122,0.713,0.882,0.018000000000000002,0.0,0.273,1.924,0.481,4.81,0.301,0.809,18.331,0.07400000000000001,1.112,57.1,31.671,4.051,23.348000000000006,177.076,0.044,76.06,4.42,12.0
2020-05-10,175.0,50.0,15.9,10.0,7507.0,7507.0,0.0,4.2189999999999985,0.333,41.848,6.471,41.158,191.723,0.14400000000000002,31.079,3.1260000000000003,11.685,6.85,0.374,15.594,18.991,0.544,40.376,2.256,6.624,0.239,19.133,0.828,84.055,0.044,47.795,2.43,14.581,109.158,1.32,0.031,0.855,0.546,0.095,4.771,0.0,15.905,0.541,4.408,0.858,28.755,0.0,1.755,0.002,0.0,0.0,0.008,0.396,0.036000000000000004,75.459,0.603,0.0,0.015,0.366,0.14400000000000002,1.443,0.481,4.81,0.258,0.34700000000000003,18.283,0.071,1.314,55.2,34.204,3.197,22.656,172.745,0.042,56.812,2.982,9.0
